text,label
"Giao cho Nguyễn Văn Hải Console-IoT-UI - Plan dropdown không được xoá khi chuyển từ subscription type trong Create Address wizard ,dealine: trước ngày 30/04 với ưu tiên Khẩn cấp",1
Hồng thực hiện Sửa cài đặt CRC trên rhel8 trước ngày 15/4 ,1
"Giao cho Trương Văn Đức component / console - frontend - Tạo connection detail components cho dự án ,dealine: trong tuần này với ưu tiên Gấp",1
"Với mức độ ưu tiên Ưu tiên, Mai cần [ console ] APIMock console-server trong dự án MeshRoute trong tuần tới",1
Tài đảm bảo Addressspace list - namespace là một từ trước ngày mai ưu tiên Cao,1
Trương Văn Đức tiến hành Console-IoT-UI - Tạo Filter component cho project list vào lúc 18h chiều mai ưu tiên Bình thường,1
Trương Văn Đức đảm bảo Thêm UUID cho credentials entries trong mock servers trước ngày 01/01/2026 với mức độ ưu tiên Cao,1
Trương Văn Đức cần Sự không nhất quán trong status object giữa mock server và real server trước ngày 20/05/2025 ,1
"Giao cho Hồng [ Kubernetes ] Console UI cung cấp OpenShift Route như một endpoint customization ,dealine: vào lúc 10h sáng thứ 2 tuần sau với ưu tiên Trung bình",1
Nam thực hiện Tạo ansible deployment để cài đặt dependencies cho chạy systemtests vào thứ 5 thuộc dự án TypedAddress MaaS Core,1
"Với mức độ ưu tiên Khẩn cấp, Nam chịu trách nhiệm Phát hành AMQ Online 1.2.3 của dự án Cloud Messaging Orchestrator trước ngày 01/01/2026",1
Nam triển khai Architecture : IoT cho shared infra trong 1.0 trước ngày 15/4 ưu tiên Khẩn cấp,1
"cho dự án EnRoute – Messaging Address Controller, Nguyễn Thanh Hiếu tiến hành Sử dụng cơ chế internal authentication / authorization cho protocol adapters vào sáng thứ 3 tới với mức độ ưu tiên Gấp",1
Lan phải Thêm readiness check cho dispatch router của dự án A-MQ Messaging-as-a-Service trước ngày 01/05/2025 với mức độ ưu tiên Ưu tiên,1
Lan xử lý [ console ] Nhấp qua console hiện có + điều hướng trở lại trong vòng 3 ngày nữa thuộc dự án A-MQ Messaging-as-a-Service,1
Nguyễn Văn Hải đảm bảo Triển khai system test hỗ trợ Keycloak auth vào thứ 5 với mức độ ưu tiên Ưu tiên,1
"Nguyễn Thanh Hiếu yêu cầu Service catalog không hoạt động do thiếu "" namespace "" trước ngày 15/04/2025 ",1
Nguyễn Văn Hải chịu trách nhiệm System-test : Triển khai Abstract client trước ngày 30/04 với mức độ ưu tiên Gấp,1
"Giao cho Mai Thiết lập EOL plan of record - AMQ Online ,dealine: vào lúc 10h30 sáng thứ 5 với ưu tiên Trung bình",1
"trước lễ 30/4, Mai yêu cầu Kích hoạt MQTT gateway để truyền username / password thuộc dự án TypedAddress MaaS Core với mức độ ưu tiên Ưu tiên",1
FirefoxConsoleTest.testOpenShiftWithCustomCert trên OpenShift 4.5 thuộc dự án TypedAddress MaaS Core cần được thực hiện bởi Nguyễn Văn Hải vào sáng thứ 3 tới với ưu tiên Khẩn cấp,1
"Giao cho Long Console-IoT-UI - Lựa chọn thủ công các hàng DeviceList không check bulk select checkbox ,dealine: trong tuần này với ưu tiên Ưu tiên",1
Nam đảm nhận Brokered : Không thể tạo topic : user null không có permissions để ' send ' ... trước ngày 01/01/2026 thuộc dự án EnRoute – Messaging Address Controller,1
"trước thứ 2 tuần sau, Nguyễn Văn Hải đảm nhận Tinh chỉnh UI Console cho wizard Tạo Address thuộc dự án Cloud Messaging Orchestrator với mức độ ưu tiên Khẩn cấp",1
"vào lúc 9h sáng ngày mai, Nguyễn Thanh Hiếu chịu trách nhiệm address-controller không thể thay thế addresses được tạo qua console thuộc dự án Cloud Messaging Orchestrator với mức độ ưu tiên Ưu tiên",1
Thêm type và plan vào address-space trong address controller ( đổi tên instance thành address-space ? ) của dự án A-MQ Messaging-as-a-Service cần được thực hiện bởi Lan ngay sau kỳ nghỉ Tết với ưu tiên Trung bình,1
"Giao cho Nam Docs : Ghi lại new field cho ! trong dự án ,dealine: trước 17h chiều nay với ưu tiên Vừa phải",1
[ IoT Design ] Nghiên cứu đối thủ IoT - IBM IoT trong dự án A-MQ Messaging-as-a-Service cần được thực hiện bởi Trương Văn Đức trước ngày 12 tháng 8 năm 2025 với ưu tiên Trung bình,1
"Giao cho Hồng system-tests : Plan test mới : testPlansAvailableViaConsole ,dealine: trước thứ 2 tuần sau với ưu tiên Trung bình",1
"Job ( isolated tests , ocp 3.11 ) không hoàn thành do timeout - vấn đề với router pod của dự án TypedAddress MaaS Core cần được thực hiện bởi Hồng trước ngày 01/05/2025 với ưu tiên Gấp",1
"vào lúc 9h sáng ngày mai, Hồng yêu cầu [ doc ] Các ví dụ trong tài liệu không hoạt động khi sao chép vào terminal của dự án Cloud Messaging Orchestrator với mức độ ưu tiên Cao",1
"thuộc dự án Cloud Messaging Orchestrator, Tài triển khai [ console ] Tạo header console tích hợp trước ngày 20/05/2025 với mức độ ưu tiên Cao",1
"Giao cho Nam Kiểm tra trạng thái router chặn vòng lặp reconciliation của dự án ,dealine: trước ngày 01/01/2026 với ưu tiên Cao",1
"Giao cho Trương Văn Đức Với tư cách Tenant Admin , xem sự tồn tại của tất cả dự án IoT qua console của dự án ,dealine: trước ngày 15/04/2025 với ưu tiên Trung bình",1
"Nguyễn Văn Hải xử lý Brokered - Web-console : Connection item không điền các cột Accepted , Rejected , Released ... trước ngày mai cho dự án Cloud Messaging Orchestrator",1
"Long xử lý Với tư cách Developer , gửi / nhận messages bằng MQTT 3.1.1 trước 23h59 ngày 31/12 ưu tiên Trung bình",1
"cho dự án Cloud Messaging Orchestrator, Hồng phải Xem xét các nguồn kiểm tra tiềm năng khác cho upstream ( ví dụ : Qpid examples ) trước ngày 12 tháng 8 năm 2025 với mức độ ưu tiên Khẩn cấp",1
Thay đổi mức độ nghiêm trọng của alert cho dự án EnRoute – Messaging Address Controller cần được thực hiện bởi Long vào lúc 18h chiều mai với ưu tiên Khẩn cấp,1
Hồng chịu trách nhiệm Di chuyển build files sang Maven thuộc dự án TypedAddress MaaS Core trước ngày 12 tháng 8 năm 2025 với mức độ ưu tiên Trung bình,1
"trước ngày mai, Mai yêu cầu Kiểm tra trạng thái router chặn vòng lặp reconciliation cho dự án Cloud Messaging Orchestrator với mức độ ưu tiên Trung bình",1
Nam triển khai [ Shared infra ] Thêm hỗ trợ cho TLS endpoints cho shared infra trước 15h chiều nay ,1
"trong tuần này, Nguyễn Thanh Hiếu đảm bảo Hono - Thêm Management API operation để xoá tất cả devices khớp với filter thuộc dự án A-MQ Messaging-as-a-Service với mức độ ưu tiên Trung bình",1
"vào sáng thứ 3 tới, Tài cần Kiểm tra và xác minh new và updated images từ errata trong dự án MeshRoute với mức độ ưu tiên Trung bình",1
Mai phải Console-IoT-UI - Tích hợp mock-server queries với AddGatewaysContainer trong device detail page trong hôm nay thuộc dự án Cloud Messaging Orchestrator,1
Thêm hỗ trợ cho external bridges thuộc dự án MeshRoute cần được thực hiện bởi Mai trong vòng 3 ngày nữa với ưu tiên Vừa phải,1
"trước ngày 01/01/2026, Lan phải Kích hoạt xoá parent cùng với tất cả children trong metadata form trong dự án A-MQ Messaging-as-a-Service với mức độ ưu tiên Trung bình",1
"Giao cho Nguyễn Thanh Hiếu java-1 . 8.0 - openjdk security bug fix và enhancement update RHSA : 93586 - AMQ Online image update thuộc dự án ,dealine: trước đầu tháng sau với ưu tiên Bình thường",1
"Giao cho Nguyễn Thanh Hiếu Tests cho authorization trong WebConsole ,dealine: trước 23h59 ngày 31/12 với ưu tiên Bình thường",1
"sáng thứ 3 tới, Nguyễn Thanh Hiếu phải AMQ Online Metrics - Errors của dự án TypedAddress MaaS Core với mức độ ưu tiên Trung bình",1
Nam tiến hành Custom authservice không khởi động được trong hôm nay ưu tiên Trung bình,1
"Giao cho Nam Xoá per-address address-settings config của dự án ,dealine: cuối tuần này với ưu tiên Cao",1
Bước không cần thiết trong cài đặt standard auth conf cho dự án Cloud Messaging Orchestrator cần được thực hiện bởi Tài đầu tháng sau với ưu tiên Bình thường,1
"cuối tuần này, Mai yêu cầu [ CI ] Tạo job để xây dựng new templates với private quay images cho dự án EnRoute – Messaging Address Controller với mức độ ưu tiên Gấp",1
Tạo alert cho standard authentication service status của dự án EnRoute – Messaging Address Controller cần được thực hiện bởi Nguyễn Văn Hải hạn cuối là 10/06 với ưu tiên Vừa phải,1
"của dự án Cloud Messaging Orchestrator, Nam xử lý Nâng cấp Keycloak lên 4.8.3 trước ngày 01/05/2025 với mức độ ưu tiên Bình thường",1
Tài cần Console-IoT-UI - Sửa lỗi nâng cấp patternfly 4 thuộc dự án MeshRoute trước 15h chiều nay với mức độ ưu tiên Trung bình,1
Trương Văn Đức được giao Nâng cấp jackson-databind.version từ 2.10.4 lên 2.11.3 sáng thứ 3 tới ưu tiên Cao,1
"Với mức độ ưu tiên Vừa phải, Nguyễn Văn Hải chịu trách nhiệm system-tests : Viết lại sang junit5 bước 2 ( giảm inheritance của TestBases ) của dự án EnRoute – Messaging Address Controller hạn cuối là 10/06",1
Nguyễn Văn Hải đảm bảo Xác định schemas chung cho tất cả loại address của chúng ta trước lễ 30/4 ,1
Nam đảm bảo Tích hợp Access Credentials với Project Details vào lúc 18h chiều mai ưu tiên Gấp,1
Nam yêu cầu Thêm khả năng sử dụng AMQP qua WebSockets vào route trên cổng 443 trong vòng 1 giờ nữa ưu tiên Trung bình,1
"Giao cho Nguyễn Văn Hải Tạo 1.4 RNs trong dự án ,dealine: lúc 14h ngày 25/12/2025 với ưu tiên Khẩn cấp",1
"thuộc dự án EnRoute – Messaging Address Controller, Mai được giao ' Message not accepted ' sau khi gửi message tới address được tạo / xoá trong vòng lặp trước 23h59 ngày 31/12 với mức độ ưu tiên Ưu tiên",1
"trước ngày 01/05/2025, Lan đảm nhận Với tư cách MaaS Tenant Admin , giám sát metrics của dự án TypedAddress MaaS Core với mức độ ưu tiên Vừa phải",1
"Với mức độ ưu tiên Vừa phải, Lan đảm nhận Plan dropdown trống khi tạo Address của dự án MeshRoute trong tuần này",1
Trương Văn Đức tiến hành [ service catalog ] User không thấy addressspace được tạo bởi service catalog vào thứ 5 thuộc dự án TypedAddress MaaS Core,1
Mai tiến hành Tạo template triển khai & dịch vụ cho Keycloak sáng thứ 3 tới trong dự án EnRoute – Messaging Address Controller,1
Trương Văn Đức tiến hành Tạo template cho brokered address space hạn cuối là 10/06 với mức độ ưu tiên Trung bình,1
"Minh: Cung cấp tài khoản test, điều phối lịch kiểm thử thử nghiệm trước 15h ngày mai.",1
[ Productisation ] Xoá nhu cầu quản lý phụ thuộc transitive downstream bổ sung thuộc dự án MeshRoute cần được thực hiện bởi Trương Văn Đức trước đầu tháng sau với ưu tiên Vừa phải,1
Mai thực hiện Có thể tạo address của bất kỳ type và plan nào trong webgui trước 23h59 ngày 31/12 với mức độ ưu tiên Trung bình,1
Long đảm bảo component / console - frontend - Hành vi không đồng nhất của ConnectionList và AddressSpaceList thuộc dự án Cloud Messaging Orchestrator trước 15h chiều nay với mức độ ưu tiên Khẩn cấp,1
Nam tiến hành Mặc định standard auth sử dụng persistent volume trước ngày 15/04/2025 trong dự án Cloud Messaging Orchestrator,1
"Với mức độ ưu tiên Vừa phải, Trương Văn Đức yêu cầu Thêm graphQL query để xoá nhiều iot projects thuộc dự án TypedAddress MaaS Core trước thứ 2 tuần sau",1
"Giao cho Nguyễn Thanh Hiếu Sử dụng User API trong service broker khi tạo users ,dealine: lúc 15h ngày 20/5 với ưu tiên Bình thường",1
"Giao cho Nam Lựa chọn address plans để bao gồm bằng cách sử dụng pattern matching ,dealine: lúc 15h ngày 20/5 với ưu tiên Vừa phải",1
"Giao cho Hồng Console-UI Tạo DropdownWithToggle generic component ,dealine: hạn là 20/5/2025 với ưu tiên Khẩn cấp",1
Hồng triển khai Cho phép brokers đăng ký chính họ như amqp-management resource servers với mạng router trong vòng 1 giờ nữa trong dự án A-MQ Messaging-as-a-Service,1
Nguyễn Thanh Hiếu xử lý Standard address space agent xử lý sai addresses của addressspaces khác trong cùng namespace trong vòng 1 giờ nữa với mức độ ưu tiên Trung bình,1
Docs : Sửa vấn đề bảng API cho dự án EnRoute – Messaging Address Controller cần được thực hiện bởi Nguyễn Thanh Hiếu trước thứ 2 tuần sau với ưu tiên Cao,1
"trước 23h59 ngày 31/12, Nguyễn Văn Hải đảm bảo [ UXD ] Thay đổi UI cho IoT - AMQ Online V 2.0 trong dự án A-MQ Messaging-as-a-Service với mức độ ưu tiên Trung bình",1
Tài đảm nhận Cung cấp metrics trên address controller / standard controller để hiển thị prometheus metrics vào thứ 5 thuộc dự án EnRoute – Messaging Address Controller,1
Trương Văn Đức cần Sửa kiểm tra không ổn định enmasse.broker.prestop.TopicMigratorTest.testMigrator ngay sau kỳ nghỉ Tết ưu tiên Ưu tiên,1
Mai tiến hành Console-IoT-UI - Tạo Configuration Info Page trước ngày mai với mức độ ưu tiên Bình thường,1
Lan chịu trách nhiệm Tham gia AMQ online 1.7 vào ocp4 LP testing cuối quý 2 trong dự án A-MQ Messaging-as-a-Service,1
Trương Văn Đức được giao Docs : Thêm address canary metrics vào downstream docs trong tuần này của dự án EnRoute – Messaging Address Controller,1
"trong dự án MeshRoute, Lan được giao Xem lại image meta vào lúc 10h sáng thứ 2 tuần sau với mức độ ưu tiên Bình thường",1
Hồng đảm nhận Docs : Thêm thông tin về tài nguyên trước 17h chiều nay ,1
"Giao cho Tài Console address detail page không cung cấp khả năng xác định quan hệ topic / subscription thuộc dự án ,dealine: trong vòng 1 giờ nữa với ưu tiên Ưu tiên",1
"Giao cho Tài Nâng cấp từ 0.30.2 lên master bị kẹt ở trạng thái restarting address-space-controller ( 4000 addresses ) ,dealine: sáng thứ 3 tới với ưu tiên Bình thường",1
"Giao cho Nguyễn Văn Hải Xác minh CVE images được liệt kê dưới đây ,dealine: trước thứ 2 tuần sau với ưu tiên Bình thường",1
Nguyễn Văn Hải được giao Thêm readiness cho broker trong brokered và standard address space trước ngày mai thuộc dự án A-MQ Messaging-as-a-Service,1
"trong dự án Cloud Messaging Orchestrator, Tài chịu trách nhiệm Cho phép tooltips cho brokered address space ngay sau kỳ nghỉ Tết với mức độ ưu tiên Cao",1
Custom authservice không khởi động được trong dự án MeshRoute cần được thực hiện bởi Trương Văn Đức trước 23h59 ngày 31/12 với ưu tiên Cao,1
Sai namespace name thuộc dự án MeshRoute cần được thực hiện bởi Long trước ngày 01/05/2025 với ưu tiên Ưu tiên,1
"Nam triển khai Với tư cách Tenant Admin , tạo address space với plan phân bổ tài nguyên khi cần , nhưng mỗi tài nguyên được phân bổ là dành riêng cho address space đó trước ngày 02/09 ưu tiên Ưu tiên",1
Trương Văn Đức tiến hành [ IoT Design ] Tạo Device vào lúc 7h sáng ngày 1/1/2026 với mức độ ưu tiên Cao,1
Nam phải Triển khai keycloak trong cấu hình HA trước ngày 15/4 thuộc dự án MeshRoute,1
[ UX Improvement ] Tổng hợp tất cả vấn đề usability / ui trong phiên bản Beta thuộc dự án A-MQ Messaging-as-a-Service cần được thực hiện bởi Hồng trước ngày 30/04 với ưu tiên Cao,1
"của dự án Cloud Messaging Orchestrator, Nam xử lý [ CI ] Openstack sửa disconnected images trong vòng 1 giờ nữa với mức độ ưu tiên Trung bình",1
"Giao cho Long Tham số hoá default docker images cho OpenShift templates ,dealine: trong vòng 3 ngày nữa với ưu tiên Ưu tiên",1
Trương Văn Đức phải Thử xoá address không tồn tại nên gây lỗi trước ngày 31/12/2025 cho dự án EnRoute – Messaging Address Controller,1
"thuộc dự án MeshRoute, Lan đảm nhận System-test : Triển khai Abstract client trước thứ 2 tuần sau với mức độ ưu tiên Trung bình",1
"Với mức độ ưu tiên Bình thường, Trương Văn Đức đảm nhận Cải thiện addressspace status để hiển thị phase và messages của dự án A-MQ Messaging-as-a-Service trước ngày 25 tháng 12",1
Trương Văn Đức yêu cầu Nâng cấp lên Hono 1.2.3 vào sáng thứ 3 tới ,1
Tài đảm bảo Cung cấp cấu trúc tài liệu tốt hơn và nhiều nội dung hơn vào lúc 10h30 sáng thứ 5 thuộc dự án EnRoute – Messaging Address Controller,1
"trước 17h chiều nay, Nguyễn Thanh Hiếu phải Docs : Xác định { ProductMonitoringNamespace } trong tài liệu downstream của dự án TypedAddress MaaS Core với mức độ ưu tiên Cao",1
"Giao cho Hồng [ Shared Infra ] Thêm hỗ trợ cho access control server và IdentityProvider ,dealine: đầu tháng sau với ưu tiên Ưu tiên",1
"Lan thực hiện Với tư cách System Admin , tạo plans và infra configs bằng công cụ GUI cho dự án TypedAddress MaaS Core vào lúc 9h sáng ngày mai với mức độ ưu tiên Gấp",1
"Lan tiến hành Với tư cách System Admin , cho phép tạo / xoá address spaces bằng service catalog trên nhiều clusters trong hôm nay với mức độ ưu tiên Khẩn cấp",1
"của dự án A-MQ Messaging-as-a-Service, Lan chịu trách nhiệm Xác định service accounts cần thiết cho các thành phần trước ngày mai với mức độ ưu tiên Trung bình",1
"Trương Văn Đức yêu cầu Thuật ngữ không nhất quán - "" Container "" vs . của dự án TypedAddress MaaS Core trước ngày 02/09 với mức độ ưu tiên Cao",1
Lan được giao Kiểm tra non triggering CVP job vào lúc 18h chiều mai ưu tiên Bình thường,1
Nam triển khai Docs : Thay thế sơ đồ address space standard và brokered trước ngày 02/09 với mức độ ưu tiên Trung bình,1
Hồng phải Cập nhật lên Broker 7.3 trước thứ 2 tuần sau với mức độ ưu tiên Bình thường,1
Tài triển khai [ Shared Infra ] Thêm hỗ trợ cho access control server và IdentityProvider thuộc dự án TypedAddress MaaS Core vào lúc 10h30 sáng thứ 5 với mức độ ưu tiên Gấp,1
Mai tiến hành Placeholder cho sửa chữa PATCH tốt hơn hạn là 20/5/2025 ,1
"Với mức độ ưu tiên Khẩn cấp, Nam thực hiện Hỗ trợ v1 của CRD API cho dự án EnRoute – Messaging Address Controller trước ngày 31/12/2025",1
Nguyễn Văn Hải cần Báo cáo Polarion cho các test cases của enmasse trong dự án MeshRoute trong vòng 3 ngày nữa với mức độ ưu tiên Bình thường,1
Sửa downstream build cho 1.5 thuộc dự án TypedAddress MaaS Core cần được thực hiện bởi Lan vào sáng thứ 3 tới với ưu tiên Trung bình,1
Tài yêu cầu Console-IoT-UI - Thêm meaningful ID cho connection details module trước ngày 01/01/2026 trong dự án TypedAddress MaaS Core,1
"Với mức độ ưu tiên Vừa phải, Nguyễn Thanh Hiếu phải Viết tài liệu về AMQ Online QE processes và CI của dự án EnRoute – Messaging Address Controller trước ngày 15/04/2025",1
"Với mức độ ưu tiên Ưu tiên, Nam cần Broker trong ' brokered ' address space không thể khởi động do : Attempting to obtain lock for directory : ( / var / run / artemis / / artemis-1 ) cho dự án A-MQ Messaging-as-a-Service trước lễ 30/4",1
"Nam chịu trách nhiệm Console-IoT-UI - DeviceList.Hiển thị dropdown options dưới parameters criteria , cột thứ hai cuối tháng này ",1
Viết blogpost về onboarding đến Report Portal cho dự án Cloud Messaging Orchestrator cần được thực hiện bởi Nguyễn Văn Hải hạn là 20/5/2025 với ưu tiên Gấp,1
"Giao cho Nguyễn Văn Hải Xem xét các tuỳ chọn Hono service và thêm properties hợp lý vào IoTConfig ,dealine: trước đầu tháng sau với ưu tiên Gấp",1
Trương Văn Đức đảm nhận Thêm các protocol adapters mới trước ngày mai ưu tiên Trung bình,1
"Giao cho Hồng Với tư cách Tenant Admin , tạo address khi gửi tới sẽ chuyển tiếp message tới address trong address space khác trong cùng hệ thống của dự án ,dealine: trong tuần tới với ưu tiên Ưu tiên",1
"Với mức độ ưu tiên Gấp, Nam chịu trách nhiệm Tạo systemtests cho Open Service Broker API trong dự án EnRoute – Messaging Address Controller vào lúc 18h chiều mai",1
Nguyễn Thanh Hiếu chịu trách nhiệm Danh sách Addresses - Console UI trong vòng 3 ngày nữa của dự án MeshRoute,1
Nguyễn Văn Hải triển khai [ console ] Đếm message out và stored giảm không chính xác trong dự án Cloud Messaging Orchestrator vào thứ 5 với mức độ ưu tiên Trung bình,1
"Giao cho Nam Triển khai system test hỗ trợ Keycloak auth cho dự án ,dealine: hạn cuối là 10/06 với ưu tiên Gấp",1
"trước ngày mai, Hồng cần Thêm truy vấn mutation – patchAddressSpace của dự án EnRoute – Messaging Address Controller với mức độ ưu tiên Gấp",1
"Giao cho Lan Broker và Agent images không được cập nhật bởi upgrade ,dealine: trong vòng 3 ngày nữa với ưu tiên Bình thường",1
"Với mức độ ưu tiên Ưu tiên, Nam cần system-tests : Tạo test mới để kiểm tra kỹ lưỡng REST API cho address / address-space cho dự án A-MQ Messaging-as-a-Service trước 23h59 ngày 31/12",1
"Với mức độ ưu tiên Bình thường, Hồng chịu trách nhiệm Tải số lượng lớn addresses mất thời gian rất lâu thuộc dự án Cloud Messaging Orchestrator trước ngày 01/01/2026",1
Trương Văn Đức tiến hành Cache thông tin connections và link trong tuần này ,1
Nguyễn Văn Hải đảm nhận Announcement page trên portal ( tương tự datavirt ) trước ngày 31/12/2025 ưu tiên Gấp,1
"trong dự án EnRoute – Messaging Address Controller, Lan cần Ví dụ iot-config-k 8s không đồng bộ với tài liệu trước thứ 2 tuần sau với mức độ ưu tiên Bình thường",1
Nguyễn Văn Hải đảm bảo [ console ] Address name không được tạo khi bắt đầu hoặc kết thúc bằng . trong tuần này ,1
Trương Văn Đức yêu cầu Di chuyển Jenkins từ RHEV sang OpenShift và tạo CASC của dự án MeshRoute trước ngày 30/06/2025 với mức độ ưu tiên Cao,1
"Giao cho Tài Sản phẩm hoá release cho Beta ,dealine: trước 15h chiều nay với ưu tiên Gấp",1
Lan thực hiện Console-IoT-UI - Chuyển đổi form data sang JSON format và ngược lại cho Device Registration Management trước ngày 15/4 với mức độ ưu tiên Gấp,1
Trương Văn Đức tiến hành Dọn dẹp tài nguyên device registry đúng cách cho dự án MeshRoute trước ngày 25 tháng 12 với mức độ ưu tiên Vừa phải,1
Nguyễn Thanh Hiếu triển khai Kiểm tra images đầu tháng sau với mức độ ưu tiên Bình thường,1
"trong dự án Cloud Messaging Orchestrator, Hồng yêu cầu Kiểm tra hiệu suất trước ngày 01/01/2026 với mức độ ưu tiên Cao",1
"Giao cho Tài Cấu hình router anti-affinity theo mặc định ,dealine: trước ngày 31/12/2025 với ưu tiên Khẩn cấp",1
Lan tiến hành [ CI ] Sửa ssh access tới ocp4 config repository trong jenkins trước ngày 30/06/2025 với mức độ ưu tiên Vừa phải,1
Thay đổi images đã sản phẩm hoá để sử dụng ubi 7:7 - released làm image cơ sở trong dự án EnRoute – Messaging Address Controller cần được thực hiện bởi Nguyễn Thanh Hiếu trước 17h chiều nay với ưu tiên Cao,1
Nguyễn Thanh Hiếu chịu trách nhiệm Cung cấp upgrade path cho users của ! trước ngày mai ,1
Nam xử lý Kiểm tra hiệu suất cache với số lượng lớn addresses / connections / links trước thứ 2 tuần sau với mức độ ưu tiên Bình thường,1
"trước ngày 25 tháng 12, Tài được giao Client OpenWire dường như thành công khi sử dụng queue không được định nghĩa thuộc dự án Cloud Messaging Orchestrator với mức độ ưu tiên Vừa phải",1
7.9 openssl và expat CVE - AMQ Online base image update trong dự án MeshRoute cần được thực hiện bởi Mai trước đầu tháng sau với ưu tiên Trung bình,1
"Giao cho Trương Văn Đức Admin [ agent ] container ghi lỗi sau khi patch addressspace sang auth service khác cho dự án ,dealine: trước ngày 25 tháng 12 với ưu tiên Ưu tiên",1
"Với tư cách Tenant Admin , tạo address khi gửi tới sẽ chuyển tiếp message tới address trong address space khác , có thể trong hệ thống / cluster khác cho dự án TypedAddress MaaS Core cần được thực hiện bởi Nguyễn Thanh Hiếu trong vòng 1 giờ nữa với ưu tiên Vừa phải",1
Nguyễn Thanh Hiếu phải Thay đổi broker để cho phép lấy groups cho connection như một phần của trao đổi xác thực trước lễ 30/4 của dự án Cloud Messaging Orchestrator,1
Hồng yêu cầu Docs : Thêm quy trình kích hoạt tracing cho IoT infrastructure vào downstream docs trong hôm nay ,1
"Giao cho Lan Xem xét kiến trúc Console ( cách chúng ta hỗ trợ bốn loại triển khai khác nhau ) ,dealine: trước ngày 20/05/2025 với ưu tiên Gấp",1
Mai đảm bảo Điều tra vấn đề trong onboarding tests trước lễ 30/4 với mức độ ưu tiên Khẩn cấp,1
"vào lúc 9h sáng ngày mai, Trương Văn Đức được giao [ CI ] Kích hoạt caching dependencies trên actions của dự án TypedAddress MaaS Core với mức độ ưu tiên Ưu tiên",1
Lan đảm nhận Console-IoT-UI - Sửa alignment issues trong add a device modal dialog trước ngày 15/4 của dự án MeshRoute,1
Lan yêu cầu Tham gia AMQ online 1.7 vào ocp4 LP testing thuộc dự án EnRoute – Messaging Address Controller cuối tuần này với mức độ ưu tiên Gấp,1
"trong dự án A-MQ Messaging-as-a-Service, Nam triển khai iot console metrics trước ngày 12 tháng 8 năm 2025 với mức độ ưu tiên Trung bình",1
"Giao cho Nguyễn Văn Hải console backend : Triển khai tạo iot tenant ,dealine: trước ngày 01/01/2026 với ưu tiên Bình thường",1
Tài triển khai Docs : Chỉnh sửa address space bằng Console vào lúc 10h sáng thứ 2 tuần sau cho dự án Cloud Messaging Orchestrator,1
Tài tiến hành Hộp About trong hôm nay với mức độ ưu tiên Khẩn cấp,1
"trước thứ 2 tuần sau, Nguyễn Văn Hải cần Với tư cách System Admin , cho phép tạo / xoá address spaces bằng service catalog trên cluster khác thuộc dự án TypedAddress MaaS Core với mức độ ưu tiên Gấp",1
"Hồng được giao Với tư cách Tenant Admin , tạo messaging instance cho phép scaling đến hàng chục nghìn connections / addresses và high throughput của dự án EnRoute – Messaging Address Controller trước ngày 30/04 với mức độ ưu tiên Bình thường",1
Mai thực hiện Kích hoạt xoá parent cùng với tất cả children trong metadata form hạn cuối là 10/06 với mức độ ưu tiên Khẩn cấp,1
"Giao cho Long Console-IoT-UI - Viết graphql query cho DeviceDetailPage và tích hợp với UI ,dealine: cuối tuần này với ưu tiên Trung bình",1
"Nguyễn Thanh Hiếu triển khai Với tư cách Developer , kết nối tới messaging space từ ngoài cluster bằng MQTT protocol sử dụng TLS qua TCP trước thứ 2 tuần sau với mức độ ưu tiên Ưu tiên",1
Long triển khai Xác định khoảng trống trong kiểm tra hệ thống liên quan đến Address Model vào lúc 9h sáng ngày mai với mức độ ưu tiên Vừa phải,1
"lúc 15h ngày 20/5, Lan đảm bảo Cho phép tooltips cho brokered address space cho dự án Cloud Messaging Orchestrator với mức độ ưu tiên Ưu tiên",1
Hồng đảm nhận Agent http request promise có thể ở trạng thái unresolved vô thời hạn [ 1.3.4 ] trong hôm nay trong dự án A-MQ Messaging-as-a-Service,1
"Với mức độ ưu tiên Khẩn cấp, Long được giao Thêm truy vấn mutation – patchAddress của dự án MeshRoute trước thứ 2 tuần sau",1
"Lan được giao Với tư cách Tenant Admin , tạo address space qua service catalog trong tuần này ưu tiên Bình thường",1
Hải viết xong giao diện trước 12h ngày 15/7,1
Tổng chi phí dự án đạt 250 triệu đồng.,0
Anh Minh đã trình bày tiến độ phát triển module payment trong quý 3.,0
Tỷ lệ hoàn thành user story đạt 80% trong sprint 6.,0
Một số tính năng chưa đáp ứng yêu cầu của khách hàng.,0
Tỷ lệ hoàn thành user story đạt 87% trong sprint 9.,0
Anh Lan đã trình bày tiến độ phát triển module dashboard trong quý 3.,0
Tỷ lệ hoàn thành user story đạt 91% trong sprint 3.,0
Anh Quân đã trình bày tiến độ phát triển module dashboard trong quý 3.,0
Tỷ lệ hoàn thành user story đạt 90% trong sprint 3.,0
Anh Thảo đã trình bày tiến độ phát triển module payment trong quý 2.,0
Anh Dũng đã trình bày tiến độ phát triển module dashboard trong quý 4.,0
Tỷ lệ hoàn thành user story đạt 94% trong sprint 8.,0
Số lượng ticket hỗ trợ tăng so với tháng 10.,0
Anh Minh đề xuất sử dụng framework Angular cho giao diện người dùng.,0
